cell_id,lat,lon,horizon_hours,forecast_aqi,severity,priority_band,dominant_source,confidence,priority_score,recommended_action,evidence
1076,28.733333,77.353846,48,144.0,Moderate,MEDIUM,Industry,0.414,52.36,Inspect industrial units,"AQI=144.0, source=Industry (50.4%), confidence=41%"
1478,28.861538,77.384615,48,66.0,Low,MEDIUM,Traffic/Roads,0.568,52.36,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (100.0%), confidence=57%"
1476,28.861538,77.353846,48,66.0,Low,MEDIUM,Traffic/Roads,0.583,52.36,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (98.5%), confidence=58%"
1557,28.887179,77.369231,48,66.0,Low,MEDIUM,Traffic/Roads,0.568,52.36,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (100.0%), confidence=57%"
1516,28.874359,77.353846,24,69.1,Low,MEDIUM,Traffic/Roads,0.542,52.35666666666667,Deploy traffic police,"AQI=69.1, source=Traffic/Roads (100.0%), confidence=54%"
753,28.630769,77.307692,48,94.3,Low,MEDIUM,Traffic/Roads,0.733,52.35666666666667,Deploy traffic police,"AQI=94.3, source=Traffic/Roads (59.9%), confidence=73%"
355,28.502564,77.338462,48,98.7,Low,MEDIUM,Traffic/Roads,0.71,52.349999999999994,Deploy traffic police,"AQI=98.7, source=Traffic/Roads (58.5%), confidence=71%"
790,28.64359,77.261538,48,125.8,Moderate,MEDIUM,Traffic/Roads,0.567,52.34666666666667,Deploy traffic police,"AQI=125.8, source=Traffic/Roads (50.2%), confidence=57%"
803,28.65641,76.846154,24,151.2,High,MEDIUM,Traffic/Roads,0.323,52.34,Deploy traffic police,"AQI=151.2, source=Traffic/Roads (53.4%), confidence=32%"
388,28.515385,77.230769,24,81.0,Low,MEDIUM,Traffic/Roads,0.774,52.34,Deploy traffic police,"AQI=81.0, source=Traffic/Roads (66.8%), confidence=77%"
1478,28.861538,77.384615,24,69.1,Low,MEDIUM,Traffic/Roads,0.541,52.336666666666666,Deploy traffic police,"AQI=69.1, source=Traffic/Roads (100.0%), confidence=54%"
505,28.553846,77.184615,72,93.9,Low,MEDIUM,Traffic/Roads,0.681,52.330000000000005,Deploy traffic police,"AQI=93.9, source=Traffic/Roads (65.3%), confidence=68%"
1379,28.835897,77.092308,72,101.1,Moderate,MEDIUM,Industry,0.691,52.33,Inspect industrial units,"AQI=101.1, source=Industry (58.3%), confidence=69%"
1518,28.874359,77.384615,48,66.0,Low,MEDIUM,Traffic/Roads,0.566,52.32,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (100.0%), confidence=57%"
1054,28.733333,77.015385,72,131.3,Moderate,MEDIUM,Traffic/Roads,0.478,52.303333333333335,Deploy traffic police,"AQI=131.3, source=Traffic/Roads (54.3%), confidence=48%"
926,28.694872,76.892308,24,138.6,Moderate,MEDIUM,Industry,0.423,52.3,Inspect industrial units,"AQI=138.6, source=Industry (53.7%), confidence=42%"
1479,28.861538,77.4,48,66.0,Low,MEDIUM,Traffic/Roads,0.565,52.3,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (100.0%), confidence=56%"
398,28.515385,77.384615,24,81.0,Low,MEDIUM,Traffic/Roads,0.696,52.3,Deploy traffic police,"AQI=81.0, source=Traffic/Roads (74.4%), confidence=70%"
1479,28.861538,77.4,24,69.1,Low,MEDIUM,Traffic/Roads,0.539,52.29666666666667,Deploy traffic police,"AQI=69.1, source=Traffic/Roads (100.0%), confidence=54%"
398,28.515385,77.384615,72,83.0,Low,MEDIUM,Traffic/Roads,0.686,52.29333333333334,Deploy traffic police,"AQI=83.0, source=Traffic/Roads (73.7%), confidence=69%"
323,28.502564,76.846154,48,95.0,Low,MEDIUM,Traffic/Roads,0.582,52.29333333333333,Deploy traffic police,"AQI=95.0, source=Traffic/Roads (74.1%), confidence=58%"
848,28.669231,76.923077,48,112.5,Moderate,MEDIUM,Traffic/Roads,0.566,52.29,Deploy traffic police,"AQI=112.5, source=Traffic/Roads (61.1%), confidence=57%"
563,28.579487,76.846154,72,95.7,Low,MEDIUM,Traffic/Roads,0.533,52.29,Deploy traffic police,"AQI=95.7, source=Traffic/Roads (78.4%), confidence=53%"
674,28.605128,77.323077,24,90.3,Low,MEDIUM,Traffic/Roads,0.723,52.29,Deploy traffic police,"AQI=90.3, source=Traffic/Roads (63.9%), confidence=72%"
827,28.65641,77.215385,48,122.2,Moderate,MEDIUM,Traffic/Roads,0.604,52.28666666666667,Deploy traffic police,"AQI=122.2, source=Traffic/Roads (49.2%), confidence=60%"
967,28.707692,76.907692,48,129.4,Moderate,MEDIUM,Industry,0.51,52.28666666666666,Inspect industrial units,"AQI=129.4, source=Industry (52.6%), confidence=51%"
1399,28.835897,77.4,72,70.5,Low,MEDIUM,Traffic/Roads,0.526,52.269999999999996,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (100.0%), confidence=53%"
1332,28.823077,76.984615,72,137.8,Moderate,MEDIUM,Industry,0.437,52.26666666666667,Inspect industrial units,"AQI=137.8, source=Industry (52.8%), confidence=44%"
437,28.528205,77.369231,24,89.3,Low,MEDIUM,Traffic/Roads,0.676,52.263333333333335,Deploy traffic police,"AQI=89.3, source=Traffic/Roads (69.3%), confidence=68%"
1461,28.861538,77.123077,24,108.6,Moderate,MEDIUM,Industry,0.684,52.260000000000005,Inspect industrial units,"AQI=108.6, source=Industry (52.4%), confidence=68%"
915,28.682051,77.338462,24,74.5,Low,MEDIUM,Traffic/Roads,0.793,52.236666666666665,Deploy traffic police,"AQI=74.5, source=Traffic/Roads (69.8%), confidence=79%"
1568,28.9,76.923077,48,87.8,Low,MEDIUM,Traffic/Roads,0.604,52.23333333333333,Deploy traffic police,"AQI=87.8, source=Traffic/Roads (77.6%), confidence=60%"
1478,28.861538,77.384615,72,70.5,Low,MEDIUM,Traffic/Roads,0.524,52.230000000000004,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (100.0%), confidence=52%"
182,28.451282,77.138462,72,117.1,Moderate,MEDIUM,Construction/Dust,0.559,52.21666666666667,Dust suppression,"AQI=117.1, source=Construction/Dust (57.6%), confidence=56%"
1019,28.720513,77.092308,48,99.7,Low,MEDIUM,Traffic/Roads,0.678,52.21666666666667,Deploy traffic police,"AQI=99.7, source=Traffic/Roads (60.2%), confidence=68%"
111,28.425641,77.276923,24,161.3,High,MEDIUM,Construction/Dust,0.295,52.20333333333334,Dust suppression,"AQI=161.3, source=Construction/Dust (47.1%), confidence=30%"
510,28.553846,77.261538,24,124.8,Moderate,MEDIUM,Traffic/Roads,0.564,52.2,Deploy traffic police,"AQI=124.8, source=Traffic/Roads (50.6%), confidence=56%"
1137,28.758974,77.061538,72,98.5,Low,MEDIUM,Traffic/Roads,0.661,52.196666666666665,Deploy traffic police,"AQI=98.5, source=Traffic/Roads (62.8%), confidence=66%"
819,28.65641,77.092308,48,87.2,Low,MEDIUM,Traffic/Roads,0.764,52.193333333333335,Deploy traffic police,"AQI=87.2, source=Traffic/Roads (61.9%), confidence=76%"
1015,28.720513,77.030769,72,101.9,Moderate,MEDIUM,Traffic/Roads,0.644,52.18333333333334,Deploy traffic police,"AQI=101.9, source=Traffic/Roads (61.6%), confidence=64%"
628,28.592308,77.230769,72,104.4,Moderate,MEDIUM,Traffic/Roads,0.65,52.18,Deploy traffic police,"AQI=104.4, source=Traffic/Roads (58.9%), confidence=65%"
664,28.605128,77.169231,24,133.9,Moderate,MEDIUM,Traffic/Roads,0.496,52.17666666666666,Deploy traffic police,"AQI=133.9, source=Traffic/Roads (49.7%), confidence=50%"
1290,28.810256,76.953846,24,84.2,Low,MEDIUM,Industry,0.674,52.17333333333333,Inspect industrial units,"AQI=84.2, source=Industry (73.3%), confidence=67%"
1286,28.810256,76.892308,48,105.8,Moderate,MEDIUM,Traffic/Roads,0.545,52.17333333333333,Deploy traffic police,"AQI=105.8, source=Traffic/Roads (68.2%), confidence=55%"
1560,28.9,76.8,72,85.4,Low,MEDIUM,Traffic/Roads,0.485,52.17333333333333,Deploy traffic police,"AQI=85.4, source=Traffic/Roads (91.2%), confidence=48%"
938,28.694872,77.076923,24,86.9,Low,MEDIUM,Traffic/Roads,0.744,52.163333333333334,Deploy traffic police,"AQI=86.9, source=Traffic/Roads (64.0%), confidence=74%"
736,28.630769,77.046154,48,87.6,Low,MEDIUM,Traffic/Roads,0.729,52.16,Deploy traffic police,"AQI=87.6, source=Traffic/Roads (64.9%), confidence=73%"
1027,28.720513,77.215385,24,95.5,Low,MEDIUM,Traffic/Roads,0.692,52.156666666666666,Deploy traffic police,"AQI=95.5, source=Traffic/Roads (62.0%), confidence=69%"
388,28.515385,77.230769,72,86.5,Low,MEDIUM,Traffic/Roads,0.737,52.156666666666666,Deploy traffic police,"AQI=86.5, source=Traffic/Roads (65.0%), confidence=74%"
135,28.438462,77.030769,48,91.4,Low,MEDIUM,Traffic/Roads,0.705,52.153333333333336,Deploy traffic police,"AQI=91.4, source=Traffic/Roads (64.1%), confidence=70%"
1423,28.848718,77.153846,48,119.0,Moderate,MEDIUM,Industry,0.574,52.153333333333336,Inspect industrial units,"AQI=119.0, source=Industry (54.2%), confidence=57%"
555,28.566667,77.338462,48,74.6,Low,MEDIUM,Traffic/Roads,0.798,52.15333333333333,Deploy traffic police,"AQI=74.6, source=Traffic/Roads (68.8%), confidence=80%"
511,28.553846,77.276923,24,155.3,High,MEDIUM,Industry,0.463,52.14333333333334,Inspect industrial units,"AQI=155.3, source=Industry (35.0%), confidence=46%"
542,28.566667,77.138462,72,106.9,Moderate,MEDIUM,Traffic/Roads,0.657,52.13666666666667,Deploy traffic police,"AQI=106.9, source=Traffic/Roads (55.9%), confidence=66%"
36,28.4,77.353846,24,159.9,High,MEDIUM,Traffic/Roads,0.329,52.13,Deploy traffic police,"AQI=159.9, source=Traffic/Roads (44.5%), confidence=33%"
1518,28.874359,77.384615,72,70.5,Low,MEDIUM,Traffic/Roads,0.519,52.13,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (100.0%), confidence=52%"
664,28.605128,77.169231,72,142.1,Moderate,MEDIUM,Traffic/Roads,0.452,52.12333333333333,Deploy traffic police,"AQI=142.1, source=Traffic/Roads (47.0%), confidence=45%"
1519,28.874359,77.4,24,69.1,Low,MEDIUM,Traffic/Roads,0.53,52.11666666666667,Deploy traffic police,"AQI=69.1, source=Traffic/Roads (100.0%), confidence=53%"
1328,28.823077,76.923077,72,85.4,Low,MEDIUM,Industry,0.683,52.11333333333333,Inspect industrial units,"AQI=85.4, source=Industry (71.1%), confidence=68%"
1072,28.733333,77.292308,24,79.5,Low,MEDIUM,Traffic/Roads,0.751,52.11,Deploy traffic police,"AQI=79.5, source=Traffic/Roads (69.2%), confidence=75%"
642,28.605128,76.830769,24,96.3,Low,MEDIUM,Traffic/Roads,0.464,52.11,Deploy traffic police,"AQI=96.3, source=Traffic/Roads (83.9%), confidence=46%"
922,28.694872,76.830769,72,117.4,Moderate,MEDIUM,Traffic/Roads,0.469,52.10666666666667,Deploy traffic police,"AQI=117.4, source=Traffic/Roads (65.8%), confidence=47%"
1004,28.720513,76.861538,24,150.4,High,MEDIUM,Industry,0.356,52.10666666666667,Inspect industrial units,"AQI=150.4, source=Industry (49.6%), confidence=36%"
1221,28.784615,77.123077,48,92.6,Low,MEDIUM,Industry,0.717,52.093333333333334,Inspect industrial units,"AQI=92.6, source=Industry (61.6%), confidence=72%"
497,28.553846,77.061538,48,105.3,Moderate,MEDIUM,Construction/Dust,0.731,52.089999999999996,Dust suppression,"AQI=105.3, source=Construction/Dust (49.6%), confidence=73%"
550,28.566667,77.261538,24,115.0,Moderate,MEDIUM,Traffic/Roads,0.632,52.08666666666667,Deploy traffic police,"AQI=115.0, source=Traffic/Roads (51.4%), confidence=63%"
243,28.476923,76.846154,48,95.0,Low,MEDIUM,Traffic/Roads,0.566,52.07333333333333,Deploy traffic police,"AQI=95.0, source=Traffic/Roads (74.6%), confidence=57%"
602,28.592308,76.830769,24,96.3,Low,MEDIUM,Traffic/Roads,0.476,52.07,Deploy traffic police,"AQI=96.3, source=Traffic/Roads (82.5%), confidence=48%"
882,28.682051,76.830769,48,106.0,Moderate,MEDIUM,Traffic/Roads,0.524,52.06666666666666,Deploy traffic police,"AQI=106.0, source=Traffic/Roads (69.6%), confidence=52%"
1064,28.733333,77.169231,48,116.1,Moderate,MEDIUM,Traffic/Roads,0.624,52.05,Deploy traffic police,"AQI=116.1, source=Traffic/Roads (51.1%), confidence=62%"
1556,28.887179,77.353846,72,70.5,Low,MEDIUM,Traffic/Roads,0.515,52.05,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (100.0%), confidence=52%"
820,28.65641,77.107692,72,85.6,Low,MEDIUM,Traffic/Roads,0.745,52.04666666666667,Deploy traffic police,"AQI=85.6, source=Traffic/Roads (64.4%), confidence=74%"
627,28.592308,77.215385,48,143.0,Moderate,MEDIUM,Traffic/Roads,0.459,52.03333333333333,Deploy traffic police,"AQI=143.0, source=Traffic/Roads (45.1%), confidence=46%"
1561,28.9,76.815385,72,85.4,Low,MEDIUM,Traffic/Roads,0.527,52.03333333333333,Deploy traffic police,"AQI=85.4, source=Traffic/Roads (86.3%), confidence=53%"
537,28.566667,77.061538,48,112.1,Moderate,MEDIUM,Construction/Dust,0.666,52.023333333333326,Dust suppression,"AQI=112.1, source=Construction/Dust (50.1%), confidence=67%"
470,28.541026,77.261538,72,79.8,Low,MEDIUM,Traffic/Roads,0.785,52.019999999999996,Deploy traffic police,"AQI=79.8, source=Traffic/Roads (65.1%), confidence=78%"
194,28.451282,77.323077,24,85.8,Low,MEDIUM,Traffic/Roads,0.744,52.019999999999996,Deploy traffic police,"AQI=85.8, source=Traffic/Roads (64.2%), confidence=74%"
1517,28.874359,77.369231,24,69.1,Low,MEDIUM,Traffic/Roads,0.525,52.016666666666666,Deploy traffic police,"AQI=69.1, source=Traffic/Roads (100.0%), confidence=52%"
1556,28.887179,77.353846,24,69.1,Low,MEDIUM,Traffic/Roads,0.525,52.016666666666666,Deploy traffic police,"AQI=69.1, source=Traffic/Roads (100.0%), confidence=52%"
1557,28.887179,77.369231,24,69.1,Low,MEDIUM,Traffic/Roads,0.525,52.016666666666666,Deploy traffic police,"AQI=69.1, source=Traffic/Roads (100.0%), confidence=52%"
950,28.694872,77.261538,48,77.0,Low,MEDIUM,Traffic/Roads,0.781,52.013333333333335,Deploy traffic police,"AQI=77.0, source=Traffic/Roads (67.8%), confidence=78%"
902,28.682051,77.138462,72,116.7,Moderate,MEDIUM,Traffic/Roads,0.62,52.010000000000005,Deploy traffic police,"AQI=116.7, source=Traffic/Roads (50.8%), confidence=62%"
1517,28.874359,77.369231,72,70.5,Low,MEDIUM,Traffic/Roads,0.513,52.01,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (100.0%), confidence=51%"
1019,28.720513,77.092308,24,103.0,Moderate,MEDIUM,Traffic/Roads,0.644,52.00666666666667,Deploy traffic police,"AQI=103.0, source=Traffic/Roads (59.8%), confidence=64%"
1439,28.848718,77.4,72,70.5,Low,MEDIUM,Traffic/Roads,0.512,51.99,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (100.0%), confidence=51%"
654,28.605128,77.015385,24,105.4,Moderate,MEDIUM,Traffic/Roads,0.63,51.986666666666665,Deploy traffic police,"AQI=105.4, source=Traffic/Roads (59.1%), confidence=63%"
497,28.553846,77.061538,24,107.2,Moderate,MEDIUM,Construction/Dust,0.68,51.96666666666667,Dust suppression,"AQI=107.2, source=Construction/Dust (52.5%), confidence=68%"
708,28.617949,77.230769,24,81.0,Low,MEDIUM,Traffic/Roads,0.763,51.96,Deploy traffic police,"AQI=81.0, source=Traffic/Roads (66.0%), confidence=76%"
1330,28.823077,76.953846,48,87.8,Low,MEDIUM,Industry,0.662,51.95333333333333,Inspect industrial units,"AQI=87.8, source=Industry (70.4%), confidence=66%"
1358,28.823077,77.384615,72,70.5,Low,MEDIUM,Traffic/Roads,0.57,51.949999999999996,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (94.0%), confidence=57%"
643,28.605128,76.846154,24,92.2,Low,MEDIUM,Traffic/Roads,0.497,51.946666666666665,Deploy traffic police,"AQI=92.2, source=Traffic/Roads (83.2%), confidence=50%"
1102,28.746154,77.138462,48,116.4,Moderate,MEDIUM,Traffic/Roads,0.607,51.940000000000005,Deploy traffic police,"AQI=116.4, source=Traffic/Roads (52.0%), confidence=61%"
802,28.65641,76.830769,72,117.9,Moderate,MEDIUM,Traffic/Roads,0.438,51.93000000000001,Deploy traffic police,"AQI=117.9, source=Traffic/Roads (67.6%), confidence=44%"
1099,28.746154,77.092308,48,92.7,Low,MEDIUM,Traffic/Roads,0.708,51.93,Deploy traffic police,"AQI=92.7, source=Traffic/Roads (61.6%), confidence=71%"
1399,28.835897,77.4,48,66.0,Low,MEDIUM,Traffic/Roads,0.546,51.92,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (100.0%), confidence=55%"
1519,28.874359,77.4,48,66.0,Low,MEDIUM,Traffic/Roads,0.545,51.9,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (100.0%), confidence=55%"
1047,28.733333,76.907692,24,151.7,High,MEDIUM,Industry,0.361,51.883333333333326,Inspect industrial units,"AQI=151.7, source=Industry (46.9%), confidence=36%"
1224,28.784615,77.169231,72,130.8,Moderate,MEDIUM,Industry,0.496,51.88000000000001,Inspect industrial units,"AQI=130.8, source=Industry (50.8%), confidence=50%"
1438,28.848718,77.384615,48,66.0,Low,MEDIUM,Traffic/Roads,0.544,51.88,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (100.0%), confidence=54%"
113,28.425641,77.307692,48,116.4,Moderate,MEDIUM,Traffic/Roads,0.578,51.88,Deploy traffic police,"AQI=116.4, source=Traffic/Roads (54.6%), confidence=58%"
844,28.669231,76.861538,24,145.2,Moderate,MEDIUM,Traffic/Roads,0.353,51.879999999999995,Deploy traffic police,"AQI=145.2, source=Traffic/Roads (53.1%), confidence=35%"
970,28.707692,76.953846,24,173.6,High,MEDIUM,Industry,0.263,51.873333333333335,Inspect industrial units,"AQI=173.6, source=Industry (38.4%), confidence=26%"
615,28.592308,77.030769,24,105.4,Moderate,MEDIUM,Traffic/Roads,0.64,51.86666666666667,Deploy traffic police,"AQI=105.4, source=Traffic/Roads (57.5%), confidence=64%"
1459,28.861538,77.092308,72,130.2,Moderate,MEDIUM,Traffic/Roads,0.502,51.86,Deploy traffic police,"AQI=130.2, source=Traffic/Roads (50.6%), confidence=50%"
470,28.541026,77.261538,48,76.4,Low,MEDIUM,Traffic/Roads,0.788,51.85333333333334,Deploy traffic police,"AQI=76.4, source=Traffic/Roads (66.8%), confidence=79%"
1031,28.720513,77.276923,72,92.1,Low,MEDIUM,Traffic/Roads,0.693,51.85,Deploy traffic police,"AQI=92.1, source=Traffic/Roads (63.2%), confidence=69%"
1162,28.771795,76.830769,72,117.4,Moderate,MEDIUM,Industry,0.408,51.84666666666667,Inspect industrial units,"AQI=117.4, source=Industry (70.6%), confidence=41%"
1143,28.758974,77.153846,48,73.2,Low,MEDIUM,Traffic/Roads,0.806,51.84,Deploy traffic police,"AQI=73.2, source=Traffic/Roads (67.6%), confidence=81%"
1397,28.835897,77.369231,72,70.5,Low,MEDIUM,Traffic/Roads,0.552,51.83,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (95.2%), confidence=55%"
618,28.592308,77.076923,24,71.9,Low,MEDIUM,Traffic/Roads,0.795,51.82333333333334,Deploy traffic police,"AQI=71.9, source=Traffic/Roads (69.7%), confidence=80%"
1596,28.9,77.353846,48,66.0,Low,MEDIUM,Traffic/Roads,0.541,51.82,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (100.0%), confidence=54%"
1477,28.861538,77.369231,48,66.0,Low,MEDIUM,Traffic/Roads,0.541,51.82,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (100.0%), confidence=54%"
796,28.64359,77.353846,72,88.9,Low,MEDIUM,Traffic/Roads,0.738,51.81666666666667,Deploy traffic police,"AQI=88.9, source=Traffic/Roads (61.2%), confidence=74%"
591,28.579487,77.276923,48,101.6,Moderate,MEDIUM,Traffic/Roads,0.649,51.81333333333333,Deploy traffic police,"AQI=101.6, source=Traffic/Roads (59.5%), confidence=65%"
1479,28.861538,77.4,72,70.5,Low,MEDIUM,Traffic/Roads,0.503,51.81,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (100.0%), confidence=50%"
1557,28.887179,77.369231,72,70.5,Low,MEDIUM,Traffic/Roads,0.503,51.81,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (100.0%), confidence=50%"
773,28.64359,77.0,24,138.9,Moderate,MEDIUM,Traffic/Roads,0.448,51.81,Deploy traffic police,"AQI=138.9, source=Traffic/Roads (48.5%), confidence=45%"
518,28.553846,77.384615,48,70.3,Low,MEDIUM,Traffic/Roads,0.739,51.79666666666667,Deploy traffic police,"AQI=70.3, source=Traffic/Roads (76.5%), confidence=74%"
861,28.669231,77.123077,48,102.1,Moderate,MEDIUM,Traffic/Roads,0.651,51.77666666666667,Deploy traffic police,"AQI=102.1, source=Traffic/Roads (58.7%), confidence=65%"
537,28.566667,77.061538,24,113.1,Moderate,MEDIUM,Construction/Dust,0.641,51.77,Dust suppression,"AQI=113.1, source=Construction/Dust (50.5%), confidence=64%"
1597,28.9,77.369231,48,66.0,Low,MEDIUM,Traffic/Roads,0.538,51.760000000000005,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (100.0%), confidence=54%"
1159,28.758974,77.4,24,118.3,Moderate,MEDIUM,Construction/Dust,0.397,51.75666666666667,Dust suppression,"AQI=118.3, source=Construction/Dust (70.5%), confidence=40%"
33,28.4,77.307692,24,145.9,Moderate,MEDIUM,Traffic/Roads,0.413,51.75666666666667,Deploy traffic police,"AQI=145.9, source=Traffic/Roads (45.9%), confidence=41%"
214,28.464103,77.015385,72,125.7,Moderate,MEDIUM,Traffic/Roads,0.552,51.75,Deploy traffic police,"AQI=125.7, source=Traffic/Roads (48.8%), confidence=55%"
1560,28.9,76.8,24,84.4,Low,MEDIUM,Traffic/Roads,0.472,51.74666666666667,Deploy traffic police,"AQI=84.4, source=Traffic/Roads (91.2%), confidence=47%"
895,28.682051,77.030769,72,120.0,Moderate,MEDIUM,Industry,0.599,51.74,Inspect industrial units,"AQI=120.0, source=Industry (48.8%), confidence=60%"
425,28.528205,77.184615,72,152.4,High,MEDIUM,Traffic/Roads,0.381,51.72,Deploy traffic police,"AQI=152.4, source=Traffic/Roads (43.5%), confidence=38%"
35,28.4,77.338462,72,143.5,Moderate,MEDIUM,Traffic/Roads,0.406,51.71666666666667,Deploy traffic police,"AQI=143.5, source=Traffic/Roads (48.4%), confidence=41%"
1558,28.887179,77.384615,24,69.1,Low,MEDIUM,Traffic/Roads,0.51,51.71666666666667,Deploy traffic police,"AQI=69.1, source=Traffic/Roads (100.0%), confidence=51%"
683,28.617949,76.846154,48,93.1,Low,MEDIUM,Traffic/Roads,0.519,51.71666666666666,Deploy traffic police,"AQI=93.1, source=Traffic/Roads (79.1%), confidence=52%"
484,28.553846,76.861538,48,88.4,Low,MEDIUM,Traffic/Roads,0.627,51.71333333333333,Deploy traffic police,"AQI=88.4, source=Traffic/Roads (72.2%), confidence=63%"
1451,28.861538,76.969231,48,87.8,Low,MEDIUM,Industry,0.664,51.71333333333333,Inspect industrial units,"AQI=87.8, source=Industry (69.0%), confidence=66%"
1558,28.887179,77.384615,48,66.0,Low,MEDIUM,Traffic/Roads,0.535,51.7,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (100.0%), confidence=54%"
